1 1 0.0114721134305
1 2 0.0341381020844
1 3 0.0616973899305
1 4 0.0483739487827
1 5 0.0353650785983
1 6 0.0308815632015
1 7 0.0307597722858
1 8 0.0337464287877
1 9 0.042261607945
1 10 0.0592990629375
1 11 0.0509713441133
1 12 0.0446843095124
1 13 0.0459295585752
1 14 0.0532556883991
1 15 0.0595412366092
1 16 0.0516381300986
1 17 0.0478869006038
1 18 0.0468132868409
1 19 0.0464860200882
1 20 0.0463000237942
1 21 0.0460445582867
1 22 0.04563626647
1 23 0.0450404062867
1 24 0.0442440547049
1 25 0.043245267123
1 26 0.0420480743051
1 27 0.0406602062285
1 28 0.0390914566815
1 29 0.037353027612
1 30 0.0354567989707
1 31 0.0334151759744
1 32 0.0312405228615
1 33 0.0289452467114
1 34 0.0265414081514
1 35 0.024040710181
1 36 0.0214543826878
1 37 0.0187929980457
1 38 0.0160665493459
1 39 0.0132842324674
2 1 0.00841086916625
2 2 0.024763956666
2 3 0.0447045378387
2 4 0.0353769250214
2 5 0.0262482091784
2 6 0.0232413914055
2 7 0.0233883801848
2 8 0.0258156955242
2 9 0.0323568321764
2 10 0.0452850013971
2 11 0.0392710566521
2 12 0.0347424969077
2 13 0.0358327962458
2 14 0.0414657518268
2 15 0.0465484112501
2 16 0.0407628826797
2 17 0.038020029664
2 18 0.0373215414584
2 19 0.0371870324016
2 20 0.0371509082615
2 21 0.0370505563915
2 22 0.0368209592998
2 23 0.0364349447191
2 24 0.0358818769455
2 25 0.0351598337293
2 26 0.0342715904117
2 27 0.0332229435444
2 28 0.0320213660598
2 29 0.0306755099446
2 30 0.0291947238147
2 31 0.0275888089091
2 32 0.0258676446974
2 33 0.0240411311388
2 34 0.0221190042794
2 35 0.0201107636094
2 36 0.0180255062878
2 37 0.0158718675375
2 38 0.0136580290273
2 39 0.0113915484399
3 1 0.00627117464319
3 2 0.0182613339275
3 3 0.0329164788127
3 4 0.0262886863202
3 5 0.0197897739708
3 6 0.0177574120462
3 7 0.0180416088551
3 8 0.0200247075409
3 9 0.0251140370965
3 10 0.0350575372577
3 11 0.0306523293257
3 12 0.0273461248726
3 13 0.0282917283475
3 14 0.0326771140099
3 15 0.0368177331984
3 16 0.032532338053
3 17 0.0305025018752
3 18 0.0300556197762
3 19 0.0300417337567
3 20 0.0300977267325
3 21 0.0300963893533
3 22 0.0299866367131
3 23 0.0297465715557
3 24 0.0293674003333
3 25 0.0288471989334
3 26 0.0281878449023
3 27 0.0273935627192
3 28 0.0264701023698
3 29 0.0254241134971
3 30 0.0242629721761
3 31 0.0229943711311
3 32 0.0216262172908
3 33 0.0201664417982
3 34 0.018622925505
3 35 0.0170033276081
3 36 0.0153150772676
3 37 0.0135652041063
3 38 0.0117603987455
3 39 0.00990686379373
4 1 0.00474596302956
